Country id,Province or State id,Province or State,Country ,County id,County,State,Country
,,,,Jackson_Kentucky_UnitedStates,Jackson,Kentucky,United States
,,,,Jefferson_Kentucky_UnitedStates,Jefferson,Kentucky,United States
,,,,Jessamine_Kentucky_UnitedStates,Jessamine,Kentucky,United States
,,,,Johnson_Kentucky_UnitedStates,Johnson,Kentucky,United States
,,,,Kenton_Kentucky_UnitedStates,Kenton,Kentucky,United States
,,,,Knott_Kentucky_UnitedStates,Knott,Kentucky,United States
,,,,Knox_Kentucky_UnitedStates,Knox,Kentucky,United States
,,,,Larue_Kentucky_UnitedStates,Larue,Kentucky,United States
,,,,Laurel_Kentucky_UnitedStates,Laurel,Kentucky,United States
,,,,Lawrence_Kentucky_UnitedStates,Lawrence,Kentucky,United States
,,,,Lee_Kentucky_UnitedStates,Lee,Kentucky,United States
,,,,Leslie_Kentucky_UnitedStates,Leslie,Kentucky,United States
,,,,Letcher_Kentucky_UnitedStates,Letcher,Kentucky,United States
,,,,Lewis_Kentucky_UnitedStates,Lewis,Kentucky,United States
,,,,Lincoln_Kentucky_UnitedStates,Lincoln,Kentucky,United States
,,,,Livingston_Kentucky_UnitedStates,Livingston,Kentucky,United States
,,,,Logan_Kentucky_UnitedStates,Logan,Kentucky,United States
,,,,Lyon_Kentucky_UnitedStates,Lyon,Kentucky,United States
,,,,McCracken_Kentucky_UnitedStates,McCracken,Kentucky,United States
,,,,McCreary_Kentucky_UnitedStates,McCreary,Kentucky,United States
,,,,McLean_Kentucky_UnitedStates,McLean,Kentucky,United States
,,,,Madison_Kentucky_UnitedStates,Madison,Kentucky,United States
,,,,Magoffin_Kentucky_UnitedStates,Magoffin,Kentucky,United States
,,,,Marion_Kentucky_UnitedStates,Marion,Kentucky,United States
,,,,Marshall_Kentucky_UnitedStates,Marshall,Kentucky,United States
,,,,Martin_Kentucky_UnitedStates,Martin,Kentucky,United States
,,,,Mason_Kentucky_UnitedStates,Mason,Kentucky,United States
,,,,Meade_Kentucky_UnitedStates,Meade,Kentucky,United States
,,,,Menifee_Kentucky_UnitedStates,Menifee,Kentucky,United States
,,,,Mercer_Kentucky_UnitedStates,Mercer,Kentucky,United States
,,,,Metcalfe_Kentucky_UnitedStates,Metcalfe,Kentucky,United States
,,,,Monroe_Kentucky_UnitedStates,Monroe,Kentucky,United States
,,,,Montgomery_Kentucky_UnitedStates,Montgomery,Kentucky,United States
,,,,Morgan_Kentucky_UnitedStates,Morgan,Kentucky,United States
,,,,Muhlenberg_Kentucky_UnitedStates,Muhlenberg,Kentucky,United States
,,,,Nelson_Kentucky_UnitedStates,Nelson,Kentucky,United States
,,,,Nicholas_Kentucky_UnitedStates,Nicholas,Kentucky,United States
,,,,Ohio_Kentucky_UnitedStates,Ohio,Kentucky,United States
,,,,Oldham_Kentucky_UnitedStates,Oldham,Kentucky,United States
,,,,Owen_Kentucky_UnitedStates,Owen,Kentucky,United States
,,,,Owsley_Kentucky_UnitedStates,Owsley,Kentucky,United States
,,,,Pendleton_Kentucky_UnitedStates,Pendleton,Kentucky,United States
,,,,Perry_Kentucky_UnitedStates,Perry,Kentucky,United States
,,,,Pike_Kentucky_UnitedStates,Pike,Kentucky,United States
,,,,Powell_Kentucky_UnitedStates,Powell,Kentucky,United States
,,,,Pulaski_Kentucky_UnitedStates,Pulaski,Kentucky,United States
,,,,Robertson_Kentucky_UnitedStates,Robertson,Kentucky,United States
,,,,Rockcastle_Kentucky_UnitedStates,Rockcastle,Kentucky,United States
,,,,Rowan_Kentucky_UnitedStates,Rowan,Kentucky,United States
,,,,Russell_Kentucky_UnitedStates,Russell,Kentucky,United States
,,,,Scott_Kentucky_UnitedStates,Scott,Kentucky,United States
,,,,Shelby_Kentucky_UnitedStates,Shelby,Kentucky,United States
,,,,Simpson_Kentucky_UnitedStates,Simpson,Kentucky,United States
,,,,Spencer_Kentucky_UnitedStates,Spencer,Kentucky,United States
,,,,Taylor_Kentucky_UnitedStates,Taylor,Kentucky,United States
,,,,Todd_Kentucky_UnitedStates,Todd,Kentucky,United States
,,,,Trigg_Kentucky_UnitedStates,Trigg,Kentucky,United States
,,,,Trimble_Kentucky_UnitedStates,Trimble,Kentucky,United States
,,,,Union_Kentucky_UnitedStates,Union,Kentucky,United States
,,,,Warren_Kentucky_UnitedStates,Warren,Kentucky,United States
,,,,Washington_Kentucky_UnitedStates,Washington,Kentucky,United States
,,,,Wayne_Kentucky_UnitedStates,Wayne,Kentucky,United States
,,,,Webster_Kentucky_UnitedStates,Webster,Kentucky,United States
,,,,Whitley_Kentucky_UnitedStates,Whitley,Kentucky,United States
,,,,Wolfe_Kentucky_UnitedStates,Wolfe,Kentucky,United States
,,,,Woodford_Kentucky_UnitedStates,Woodford,Kentucky,United States
,,,,Acadia_Louisiana_UnitedStates,Acadia,Louisiana,United States
,,,,Allen_Louisiana_UnitedStates,Allen,Louisiana,United States
,,,,Ascension_Louisiana_UnitedStates,Ascension,Louisiana,United States
,,,,Assumption_Louisiana_UnitedStates,Assumption,Louisiana,United States
,,,,Avoyelles_Louisiana_UnitedStates,Avoyelles,Louisiana,United States
,,,,Beauregard_Louisiana_UnitedStates,Beauregard,Louisiana,United States
,,,,Bienville_Louisiana_UnitedStates,Bienville,Louisiana,United States
,,,,Bossier_Louisiana_UnitedStates,Bossier,Louisiana,United States
,,,,Caddo_Louisiana_UnitedStates,Caddo,Louisiana,United States
,,,,Calcasieu_Louisiana_UnitedStates,Calcasieu,Louisiana,United States
,,,,Caldwell_Louisiana_UnitedStates,Caldwell,Louisiana,United States
,,,,Cameron_Louisiana_UnitedStates,Cameron,Louisiana,United States
,,,,Catahoula_Louisiana_UnitedStates,Catahoula,Louisiana,United States
,,,,Claiborne_Louisiana_UnitedStates,Claiborne,Louisiana,United States
,,,,Concordia_Louisiana_UnitedStates,Concordia,Louisiana,United States
,,,,DeSoto_Louisiana_UnitedStates,De Soto,Louisiana,United States
,,,,EastBatonRouge_Louisiana_UnitedStates,East Baton Rouge,Louisiana,United States
,,,,EastCarroll_Louisiana_UnitedStates,East Carroll,Louisiana,United States
,,,,EastFeliciana_Louisiana_UnitedStates,East Feliciana,Louisiana,United States
,,,,Evangeline_Louisiana_UnitedStates,Evangeline,Louisiana,United States
,,,,Franklin_Louisiana_UnitedStates,Franklin,Louisiana,United States
,,,,Grant_Louisiana_UnitedStates,Grant,Louisiana,United States
,,,,Iberia_Louisiana_UnitedStates,Iberia,Louisiana,United States
,,,,Iberville_Louisiana_UnitedStates,Iberville,Louisiana,United States
,,,,Jackson_Louisiana_UnitedStates,Jackson,Louisiana,United States
,,,,Jefferson_Louisiana_UnitedStates,Jefferson,Louisiana,United States
,,,,JeffersonDavis_Louisiana_UnitedStates,Jefferson Davis,Louisiana,United States
,,,,Lafayette_Louisiana_UnitedStates,Lafayette,Louisiana,United States
,,,,Lafourche_Louisiana_UnitedStates,Lafourche,Louisiana,United States
,,,,LaSalle_Louisiana_UnitedStates,LaSalle,Louisiana,United States
,,,,Lincoln_Louisiana_UnitedStates,Lincoln,Louisiana,United States
,,,,Livingston_Louisiana_UnitedStates,Livingston,Louisiana,United States
,,,,Madison_Louisiana_UnitedStates,Madison,Louisiana,United States
,,,,Morehouse_Louisiana_UnitedStates,Morehouse,Louisiana,United States
,,,,Natchitoches_Louisiana_UnitedStates,Natchitoches,Louisiana,United States
,,,,Orleans_Louisiana_UnitedStates,Orleans,Louisiana,United States
,,,,Ouachita_Louisiana_UnitedStates,Ouachita,Louisiana,United States
,,,,Plaquemines_Louisiana_UnitedStates,Plaquemines,Louisiana,United States
,,,,PointeCoupee_Louisiana_UnitedStates,Pointe Coupee,Louisiana,United States
,,,,Rapides_Louisiana_UnitedStates,Rapides,Louisiana,United States
,,,,RedRiver_Louisiana_UnitedStates,Red River,Louisiana,United States
,,,,Richland_Louisiana_UnitedStates,Richland,Louisiana,United States
,,,,Sabine_Louisiana_UnitedStates,Sabine,Louisiana,United States
,,,,St.Bernard_Louisiana_UnitedStates,St. Bernard,Louisiana,United States
,,,,St.Charles_Louisiana_UnitedStates,St. Charles,Louisiana,United States
,,,,St.Helena_Louisiana_UnitedStates,St. Helena,Louisiana,United States
,,,,St.James_Louisiana_UnitedStates,St. James,Louisiana,United States
,,,,St.JohntheBaptist_Louisiana_UnitedStates,St. John the Baptist,Louisiana,United States
,,,,St.Landry_Louisiana_UnitedStates,St. Landry,Louisiana,United States
,,,,St.Martin_Louisiana_UnitedStates,St. Martin,Louisiana,United States
,,,,St.Mary_Louisiana_UnitedStates,St. Mary,Louisiana,United States
,,,,St.Tammany_Louisiana_UnitedStates,St. Tammany,Louisiana,United States
,,,,Tangipahoa_Louisiana_UnitedStates,Tangipahoa,Louisiana,United States
,,,,Tensas_Louisiana_UnitedStates,Tensas,Louisiana,United States
,,,,Terrebonne_Louisiana_UnitedStates,Terrebonne,Louisiana,United States
,,,,Union_Louisiana_UnitedStates,Union,Louisiana,United States
,,,,Vermilion_Louisiana_UnitedStates,Vermilion,Louisiana,United States
,,,,Vernon_Louisiana_UnitedStates,Vernon,Louisiana,United States
,,,,Washington_Louisiana_UnitedStates,Washington,Louisiana,United States
,,,,Webster_Louisiana_UnitedStates,Webster,Louisiana,United States
,,,,WestBatonRouge_Louisiana_UnitedStates,West Baton Rouge,Louisiana,United States
,,,,WestCarroll_Louisiana_UnitedStates,West Carroll,Louisiana,United States
,,,,WestFeliciana_Louisiana_UnitedStates,West Feliciana,Louisiana,United States
,,,,Winn_Louisiana_UnitedStates,Winn,Louisiana,United States
,,,,Androscoggin_Maine_UnitedStates,Androscoggin,Maine,United States
,,,,Aroostook_Maine_UnitedStates,Aroostook,Maine,United States
,,,,Cumberland_Maine_UnitedStates,Cumberland,Maine,United States
,,,,Franklin_Maine_UnitedStates,Franklin,Maine,United States
,,,,Hancock_Maine_UnitedStates,Hancock,Maine,United States
,,,,Kennebec_Maine_UnitedStates,Kennebec,Maine,United States
,,,,Knox_Maine_UnitedStates,Knox,Maine,United States
,,,,Lincoln_Maine_UnitedStates,Lincoln,Maine,United States
,,,,Oxford_Maine_UnitedStates,Oxford,Maine,United States
,,,,Penobscot_Maine_UnitedStates,Penobscot,Maine,United States
,,,,Piscataquis_Maine_UnitedStates,Piscataquis,Maine,United States
,,,,Sagadahoc_Maine_UnitedStates,Sagadahoc,Maine,United States
,,,,Somerset_Maine_UnitedStates,Somerset,Maine,United States
,,,,Waldo_Maine_UnitedStates,Waldo,Maine,United States
,,,,Washington_Maine_UnitedStates,Washington,Maine,United States
,,,,York_Maine_UnitedStates,York,Maine,United States
,,,,Allegany_Maryland_UnitedStates,Allegany,Maryland,United States
,,,,AnneArundel_Maryland_UnitedStates,Anne Arundel,Maryland,United States
,,,,Baltimore_Maryland_UnitedStates,Baltimore,Maryland,United States
,,,,Calvert_Maryland_UnitedStates,Calvert,Maryland,United States
,,,,Caroline_Maryland_UnitedStates,Caroline,Maryland,United States
,,,,Carroll_Maryland_UnitedStates,Carroll,Maryland,United States
,,,,Cecil_Maryland_UnitedStates,Cecil,Maryland,United States
,,,,Charles_Maryland_UnitedStates,Charles,Maryland,United States
,,,,Dorchester_Maryland_UnitedStates,Dorchester,Maryland,United States
,,,,Frederick_Maryland_UnitedStates,Frederick,Maryland,United States
,,,,Garrett_Maryland_UnitedStates,Garrett,Maryland,United States
,,,,Harford_Maryland_UnitedStates,Harford,Maryland,United States
,,,,Howard_Maryland_UnitedStates,Howard,Maryland,United States
,,,,Kent_Maryland_UnitedStates,Kent,Maryland,United States
,,,,Montgomery_Maryland_UnitedStates,Montgomery,Maryland,United States
,,,,PrinceGeorge's_Maryland_UnitedStates,Prince George's,Maryland,United States
,,,,QueenAnne's_Maryland_UnitedStates,Queen Anne's,Maryland,United States
,,,,St.Mary's_Maryland_UnitedStates,St. Mary's,Maryland,United States
,,,,Somerset_Maryland_UnitedStates,Somerset,Maryland,United States
,,,,Talbot_Maryland_UnitedStates,Talbot,Maryland,United States
,,,,Washington_Maryland_UnitedStates,Washington,Maryland,United States
,,,,Wicomico_Maryland_UnitedStates,Wicomico,Maryland,United States
,,,,Worcester_Maryland_UnitedStates,Worcester,Maryland,United States
,,,,BaltimoreCity_Maryland_UnitedStates,Baltimore City,Maryland,United States
,,,,Barnstable_Massachusetts_UnitedStates,Barnstable,Massachusetts,United States
,,,,Berkshire_Massachusetts_UnitedStates,Berkshire,Massachusetts,United States
,,,,Bristol_Massachusetts_UnitedStates,Bristol,Massachusetts,United States
,,,,Dukes_Massachusetts_UnitedStates,Dukes,Massachusetts,United States
,,,,Essex_Massachusetts_UnitedStates,Essex,Massachusetts,United States
,,,,Franklin_Massachusetts_UnitedStates,Franklin,Massachusetts,United States
,,,,Hampden_Massachusetts_UnitedStates,Hampden,Massachusetts,United States
,,,,Hampshire_Massachusetts_UnitedStates,Hampshire,Massachusetts,United States
,,,,Middlesex_Massachusetts_UnitedStates,Middlesex,Massachusetts,United States
,,,,Nantucket_Massachusetts_UnitedStates,Nantucket,Massachusetts,United States
,,,,Norfolk_Massachusetts_UnitedStates,Norfolk,Massachusetts,United States
,,,,Plymouth_Massachusetts_UnitedStates,Plymouth,Massachusetts,United States
,,,,Suffolk_Massachusetts_UnitedStates,Suffolk,Massachusetts,United States
,,,,Worcester_Massachusetts_UnitedStates,Worcester,Massachusetts,United States
,,,,Alcona_Michigan_UnitedStates,Alcona,Michigan,United States
,,,,Alger_Michigan_UnitedStates,Alger,Michigan,United States
,,,,Allegan_Michigan_UnitedStates,Allegan,Michigan,United States
,,,,Alpena_Michigan_UnitedStates,Alpena,Michigan,United States
,,,,Antrim_Michigan_UnitedStates,Antrim,Michigan,United States
,,,,Arenac_Michigan_UnitedStates,Arenac,Michigan,United States
,,,,Baraga_Michigan_UnitedStates,Baraga,Michigan,United States
,,,,Barry_Michigan_UnitedStates,Barry,Michigan,United States
,,,,Bay_Michigan_UnitedStates,Bay,Michigan,United States
,,,,Benzie_Michigan_UnitedStates,Benzie,Michigan,United States
,,,,Berrien_Michigan_UnitedStates,Berrien,Michigan,United States
,,,,Branch_Michigan_UnitedStates,Branch,Michigan,United States
,,,,Calhoun_Michigan_UnitedStates,Calhoun,Michigan,United States
,,,,Cass_Michigan_UnitedStates,Cass,Michigan,United States
,,,,Charlevoix_Michigan_UnitedStates,Charlevoix,Michigan,United States
,,,,Cheboygan_Michigan_UnitedStates,Cheboygan,Michigan,United States
,,,,Chippewa_Michigan_UnitedStates,Chippewa,Michigan,United States
,,,,Clare_Michigan_UnitedStates,Clare,Michigan,United States
,,,,Clinton_Michigan_UnitedStates,Clinton,Michigan,United States
,,,,Crawford_Michigan_UnitedStates,Crawford,Michigan,United States
,,,,Delta_Michigan_UnitedStates,Delta,Michigan,United States
,,,,Dickinson_Michigan_UnitedStates,Dickinson,Michigan,United States
,,,,Eaton_Michigan_UnitedStates,Eaton,Michigan,United States
,,,,Emmet_Michigan_UnitedStates,Emmet,Michigan,United States
,,,,Genesee_Michigan_UnitedStates,Genesee,Michigan,United States
,,,,Gladwin_Michigan_UnitedStates,Gladwin,Michigan,United States
,,,,Gogebic_Michigan_UnitedStates,Gogebic,Michigan,United States
,,,,GrandTraverse_Michigan_UnitedStates,Grand Traverse,Michigan,United States
,,,,Gratiot_Michigan_UnitedStates,Gratiot,Michigan,United States
,,,,Hillsdale_Michigan_UnitedStates,Hillsdale,Michigan,United States
,,,,Houghton_Michigan_UnitedStates,Houghton,Michigan,United States
,,,,Huron_Michigan_UnitedStates,Huron,Michigan,United States
,,,,Ingham_Michigan_UnitedStates,Ingham,Michigan,United States
,,,,Ionia_Michigan_UnitedStates,Ionia,Michigan,United States
,,,,Iosco_Michigan_UnitedStates,Iosco,Michigan,United States
,,,,Iron_Michigan_UnitedStates,Iron,Michigan,United States
,,,,Isabella_Michigan_UnitedStates,Isabella,Michigan,United States
,,,,Jackson_Michigan_UnitedStates,Jackson,Michigan,United States
,,,,Kalamazoo_Michigan_UnitedStates,Kalamazoo,Michigan,United States
,,,,Kalkaska_Michigan_UnitedStates,Kalkaska,Michigan,United States
,,,,Kent_Michigan_UnitedStates,Kent,Michigan,United States
,,,,Keweenaw_Michigan_UnitedStates,Keweenaw,Michigan,United States
,,,,Lake_Michigan_UnitedStates,Lake,Michigan,United States
,,,,Lapeer_Michigan_UnitedStates,Lapeer,Michigan,United States
,,,,Leelanau_Michigan_UnitedStates,Leelanau,Michigan,United States
,,,,Lenawee_Michigan_UnitedStates,Lenawee,Michigan,United States
,,,,Livingston_Michigan_UnitedStates,Livingston,Michigan,United States
,,,,Luce_Michigan_UnitedStates,Luce,Michigan,United States
,,,,Mackinac_Michigan_UnitedStates,Mackinac,Michigan,United States
,,,,Macomb_Michigan_UnitedStates,Macomb,Michigan,United States
,,,,Manistee_Michigan_UnitedStates,Manistee,Michigan,United States
,,,,Marquette_Michigan_UnitedStates,Marquette,Michigan,United States
,,,,Mason_Michigan_UnitedStates,Mason,Michigan,United States
,,,,Mecosta_Michigan_UnitedStates,Mecosta,Michigan,United States
,,,,Menominee_Michigan_UnitedStates,Menominee,Michigan,United States
,,,,Midland_Michigan_UnitedStates,Midland,Michigan,United States
,,,,Missaukee_Michigan_UnitedStates,Missaukee,Michigan,United States
,,,,Monroe_Michigan_UnitedStates,Monroe,Michigan,United States
,,,,Montcalm_Michigan_UnitedStates,Montcalm,Michigan,United States
,,,,Montmorency_Michigan_UnitedStates,Montmorency,Michigan,United States
,,,,Muskegon_Michigan_UnitedStates,Muskegon,Michigan,United States
,,,,Newaygo_Michigan_UnitedStates,Newaygo,Michigan,United States
,,,,Oakland_Michigan_UnitedStates,Oakland,Michigan,United States
,,,,Oceana_Michigan_UnitedStates,Oceana,Michigan,United States
,,,,Ogemaw_Michigan_UnitedStates,Ogemaw,Michigan,United States
,,,,Ontonagon_Michigan_UnitedStates,Ontonagon,Michigan,United States
,,,,Osceola_Michigan_UnitedStates,Osceola,Michigan,United States
,,,,Oscoda_Michigan_UnitedStates,Oscoda,Michigan,United States
,,,,Otsego_Michigan_UnitedStates,Otsego,Michigan,United States
,,,,Ottawa_Michigan_UnitedStates,Ottawa,Michigan,United States
,,,,PresqueIsle_Michigan_UnitedStates,Presque Isle,Michigan,United States
,,,,Roscommon_Michigan_UnitedStates,Roscommon,Michigan,United States
,,,,Saginaw_Michigan_UnitedStates,Saginaw,Michigan,United States
,,,,St.Clair_Michigan_UnitedStates,St. Clair,Michigan,United States
,,,,St.Joseph_Michigan_UnitedStates,St. Joseph,Michigan,United States
,,,,Sanilac_Michigan_UnitedStates,Sanilac,Michigan,United States
,,,,Schoolcraft_Michigan_UnitedStates,Schoolcraft,Michigan,United States
,,,,Shiawassee_Michigan_UnitedStates,Shiawassee,Michigan,United States
,,,,Tuscola_Michigan_UnitedStates,Tuscola,Michigan,United States
,,,,VanBuren_Michigan_UnitedStates,Van Buren,Michigan,United States
,,,,Washtenaw_Michigan_UnitedStates,Washtenaw,Michigan,United States
,,,,Wayne_Michigan_UnitedStates,Wayne,Michigan,United States
,,,,Wexford_Michigan_UnitedStates,Wexford,Michigan,United States
,,,,Aitkin_Minnesota_UnitedStates,Aitkin,Minnesota,United States
,,,,Anoka_Minnesota_UnitedStates,Anoka,Minnesota,United States
,,,,Becker_Minnesota_UnitedStates,Becker,Minnesota,United States
,,,,Beltrami_Minnesota_UnitedStates,Beltrami,Minnesota,United States
,,,,Benton_Minnesota_UnitedStates,Benton,Minnesota,United States
,,,,BigStone_Minnesota_UnitedStates,Big Stone,Minnesota,United States
,,,,BlueEarth_Minnesota_UnitedStates,Blue Earth,Minnesota,United States
,,,,Brown_Minnesota_UnitedStates,Brown,Minnesota,United States
,,,,Carlton_Minnesota_UnitedStates,Carlton,Minnesota,United States
,,,,Carver_Minnesota_UnitedStates,Carver,Minnesota,United States
,,,,Cass_Minnesota_UnitedStates,Cass,Minnesota,United States
,,,,Chippewa_Minnesota_UnitedStates,Chippewa,Minnesota,United States
,,,,Chisago_Minnesota_UnitedStates,Chisago,Minnesota,United States
,,,,Clay_Minnesota_UnitedStates,Clay,Minnesota,United States
,,,,Clearwater_Minnesota_UnitedStates,Clearwater,Minnesota,United States
,,,,Cook_Minnesota_UnitedStates,Cook,Minnesota,United States
,,,,Cottonwood_Minnesota_UnitedStates,Cottonwood,Minnesota,United States
,,,,CrowWing_Minnesota_UnitedStates,Crow Wing,Minnesota,United States
,,,,Dakota_Minnesota_UnitedStates,Dakota,Minnesota,United States
,,,,Dodge_Minnesota_UnitedStates,Dodge,Minnesota,United States
,,,,Douglas_Minnesota_UnitedStates,Douglas,Minnesota,United States
,,,,Faribault_Minnesota_UnitedStates,Faribault,Minnesota,United States
,,,,Fillmore_Minnesota_UnitedStates,Fillmore,Minnesota,United States
,,,,Freeborn_Minnesota_UnitedStates,Freeborn,Minnesota,United States
